30451,Pulaski,GA,USA,Candler,32.39069,-81.95219
30452,Register,GA,USA,Bulloch,32.32235,-81.89064
30453,Reidsville,GA,USA,Tattnall,32.01786,-82.12388
30454,Rockledge,GA,USA,Laurens,32.43607,-82.73373
30455,Rocky Ford,GA,USA,Screven,32.68864,-81.80349
30456,Sardis,GA,USA,Burke,32.9782,-81.80604
30457,Soperton,GA,USA,Treutlen,32.40041,-82.5676
30458,Statesboro,GA,USA,Bulloch,32.39865,-81.82559
30460,Statesboro,GA,USA,Bulloch,32.41897,-81.78152
30461,Statesboro,GA,USA,Bulloch,32.50903,-81.72052
30464,Stillmore,GA,USA,Emanuel,32.43499,-82.22188
30467,Sylvania,GA,USA,Screven,32.75619,-81.61254
30470,Tarrytown,GA,USA,Montgomery,32.33865,-82.52286
30471,Twin City,GA,USA,Emanuel,32.54915,-82.17839
30473,Uvalda,GA,USA,Montgomery,32.01598,-82.46821
30474,Vidalia,GA,USA,Montgomery,32.23841,-82.4173
30475,Vidalia,GA,USA,Toombs,32.22467,-82.36845
30477,Wadley,GA,USA,Jefferson,32.8613,-82.40012
30501,Gainesville,GA,USA,Hall,34.31853,-83.81617
30504,Gainesville,GA,USA,Hall,34.26808,-83.89091
30506,Gainesville,GA,USA,Hall,34.35006,-83.89365
30507,Gainesville,GA,USA,Hall,34.26056,-83.76697
30510,Alto,GA,USA,Habersham,34.44177,-83.58278
30511,Baldwin,GA,USA,Banks,34.45741,-83.476
30512,Blairsville,GA,USA,Union,34.85602,-83.97095
30513,Blue Ridge,GA,USA,Fannin,34.82426,-84.31999
30516,Bowersville,GA,USA,Hart,34.37561,-83.03706
30517,Braselton,GA,USA,Barrow,34.13062,-83.79744
30518,Buford,GA,USA,Gwinnett,34.13193,-84.02636
30519,Buford,GA,USA,Gwinnett,34.08799,-83.94118
30520,Canon,GA,USA,Franklin,34.33701,-83.08673
30521,Carnesville,GA,USA,Franklin,34.36237,-83.29363
30522,Cherry Log,GA,USA,Gilmer,34.78333,-84.33478
30523,Clarkesville,GA,USA,Habersham,34.70783,-83.53648
30525,Clayton,GA,USA,Rabun,34.9087,-83.37164
30527,Clermont,GA,USA,Hall,34.47945,-83.78622
30528,Cleveland,GA,USA,White,34.61549,-83.79492
30529,Commerce,GA,USA,Jackson,34.21824,-83.48022
30530,Commerce,GA,USA,Franklin,34.22573,-83.38434
30531,Cornelia,GA,USA,Habersham,34.51014,-83.59159
30533,Dahlonega,GA,USA,Lumpkin,34.5641,-84.01541
30534,Dawsonville,GA,USA,Dawson,34.43888,-84.15074
30535,Demorest,GA,USA,Habersham,34.58065,-83.57702
30536,Ellijay,GA,USA,Gilmer,34.65506,-84.35535
30537,Dillard,GA,USA,Rabun,34.97779,-83.32001
30538,Eastanollee,GA,USA,Stephens,34.50408,-83.26612
30540,Ellijay,GA,USA,Gilmer,34.7243,-84.54404
30541,Epworth,GA,USA,Fannin,34.91288,-84.53909
30542,Flowery Branch,GA,USA,Hall,34.17775,-83.90863
30543,Gillsville,GA,USA,Hall,34.2953,-83.65044
30545,Helen,GA,USA,White,34.74159,-83.76411
30546,Hiawassee,GA,USA,Towns,34.9088,-83.70728
30547,Homer,GA,USA,Banks,34.36057,-83.46228
30548,Hoschton,GA,USA,Jackson,34.09053,-83.76652
30549,Jefferson,GA,USA,Jackson,34.10679,-83.57735
30552,Lakemont,GA,USA,Rabun,34.77102,-83.445
30553,Lavonia,GA,USA,Franklin,34.44329,-83.08606
30554,Lula,GA,USA,Hall,34.3994,-83.659
30555,Mc Caysville,GA,USA,Fannin,34.97393,-84.42915
30557,Martin,GA,USA,Stephens,34.48074,-83.1839
30558,Maysville,GA,USA,Jackson,34.27126,-83.56447
30559,Mineral Bluff,GA,USA,Fannin,34.95247,-84.26676
30560,Morganton,GA,USA,Fannin,34.87975,-84.19489
30562,Mountain City,GA,USA,Rabun,34.92155,-83.37748
30563,Mount Airy,GA,USA,Habersham,34.56349,-83.46251
30564,Murrayville,GA,USA,Hall,34.47048,-83.88621
30565,Nicholson,GA,USA,Jackson,34.08687,-83.41115
30566,Oakwood,GA,USA,Hall,34.23576,-83.89497
30567,Pendergrass,GA,USA,Jackson,34.18362,-83.67499
30568,Rabun Gap,GA,USA,Rabun,34.9551,-83.4155
30571,Sautee Nacoochee,GA,USA,White,34.70872,-83.68941
30572,Suches,GA,USA,Union,34.73542,-84.07324
30573,Tallulah Falls,GA,USA,Rabun,34.74169,-83.41342
30575,Talmo,GA,USA,Jackson,34.20384,-83.71601
30576,Tiger,GA,USA,Rabun,34.82766,-83.44916
30577,Toccoa,GA,USA,Stephens,34.5541,-83.32464
30581,Wiley,GA,USA,Rabun,34.79658,-83.41633
30582,Young Harris,GA,USA,Towns,34.95105,-83.90314
30601,Athens,GA,USA,Clarke,34.00087,-83.34851
30602,Athens,GA,USA,Clarke,33.94322,-83.37237
30605,Athens,GA,USA,Clarke,33.90656,-83.32327
30606,Athens,GA,USA,Clarke,33.9396,-83.42878
30607,Athens,GA,USA,Clarke,34.02011,-83.44594
30609,Athens,GA,USA,Clarke,33.94946,-83.38201
30619,Arnoldsville,GA,USA,Oglethorpe,33.85751,-83.24105
30620,Bethlehem,GA,USA,Barrow,33.92906,-83.7573
30621,Bishop,GA,USA,Oconee,33.80441,-83.48399
30622,Bogart,GA,USA,Oconee,33.92208,-83.5198
30623,Bostwick,GA,USA,Morgan,33.73016,-83.53609
30624,Bowman,GA,USA,Elbert,34.1872,-83.04685
30625,Buckhead,GA,USA,Morgan,33.51949,-83.33776
30627,Carlton,GA,USA,Oglethorpe,33.9755,-82.96071
30628,Colbert,GA,USA,Madison,34.02972,-83.21264
30629,Comer,GA,USA,Madison,34.079,-83.1171
30630,Crawford,GA,USA,Oglethorpe,33.91149,-83.15293
30631,Crawfordville,GA,USA,Taliaferro,33.5678,-82.87594
30633,Danielsville,GA,USA,Madison,34.17834,-83.2471
30634,Dewy Rose,GA,USA,Elbert,34.20117,-82.94936
30635,Elberton,GA,USA,Elbert,34.10316,-82.80444
30641,Good Hope,GA,USA,Walton,33.77766,-83.56974
30642,Greensboro,GA,USA,Greene,33.55441,-83.19344
30643,Hartwell,GA,USA,Hart,34.3626,-82.90879
30646,Hull,GA,USA,Madison,34.07828,-83.3114
30648,Lexington,GA,USA,Oglethorpe,33.88224,-83.04896
30650,Madison,GA,USA,Morgan,33.58404,-83.47196
30655,Monroe,GA,USA,Walton,33.77841,-83.69797
30656,Monroe,GA,USA,Walton,33.86079,-83.71987
30660,Rayle,GA,USA,Wilkes,33.78562,-82.95044
30662,Royston,GA,USA,Madison,34.26569,-83.14788
30663,Rutledge,GA,USA,Morgan,33.61587,-83.59871
30664,Sharon,GA,USA,Taliaferro,33.55824,-82.79955
30665,Siloam,GA,USA,Greene,33.53984,-83.05668
30666,Statham,GA,USA,Barrow,33.96,-83.58399
30667,Stephens,GA,USA,Oglethorpe,33.78069,-83.15615
30668,Tignall,GA,USA,Wilkes,33.90156,-82.70051
30669,Union Point,GA,USA,Greene,33.674,-83.11498
30673,Washington,GA,USA,Wilkes,33.7226,-82.71738
30677,Watkinsville,GA,USA,Oconee,33.79139,-83.38246
30678,White Plains,GA,USA,Greene,33.45203,-83.0743
30680,Winder,GA,USA,Barrow,33.99623,-83.69949
30683,Winterville,GA,USA,Clarke,33.94463,-83.2573
30701,Calhoun,GA,USA,Gordon,34.49658,-84.95569
30705,Chatsworth,GA,USA,Murray,34.75018,-84.74898
30707,Chickamauga,GA,USA,Walker,34.77637,-85.36038
30708,Cisco,GA,USA,Murray,34.96175,-84.66454
30710,Cohutta,GA,USA,Whitfield,34.95059,-84.91746
30711,Crandall,GA,USA,Murray,34.92762,-84.73535
30720,Dalton,GA,USA,Whitfield,34.7347,-85.0029
30721,Dalton,GA,USA,Whitfield,34.7916,-84.91408
30725,Flintstone,GA,USA,Walker,34.92436,-85.35312
30726,Graysville,GA,USA,Catoosa,34.97625,-85.13959
30728,La Fayette,GA,USA,Walker,34.67872,-85.22466
30730,Lyerly,GA,USA,Chattooga,34.35946,-85.42125
30731,Menlo,GA,USA,Chattooga,34.58639,-85.47741
30733,Plainville,GA,USA,Gordon,34.41611,-85.04399
30734,Ranger,GA,USA,Gordon,34.53317,-84.71441
30735,Resaca,GA,USA,Gordon,34.60554,-84.88147
30736,Ringgold,GA,USA,Catoosa,34.90444,-85.13622
30738,Rising Fawn,GA,USA,Dade,34.79667,-85.47852
30739,Rock Spring,GA,USA,Walker,34.80455,-85.21562
30740,Rocky Face,GA,USA,Whitfield,34.75562,-85.07831
30741,Rossville,GA,USA,Walker,34.95231,-85.28253
30742,Fort Oglethorpe,GA,USA,Catoosa,34.95062,-85.24319
30746,Sugar Valley,GA,USA,Gordon,34.57709,-85.02728
30747,Summerville,GA,USA,Chattooga,34.49891,-85.29878
30750,Lookout Mountain,GA,USA,Walker,34.94144,-85.3882
30751,Tennga,GA,USA,Murray,34.98213,-84.73749
30752,Trenton,GA,USA,Dade,34.91035,-85.52908
30753,Trion,GA,USA,Chattooga,34.58315,-85.28596
30755,Tunnel Hill,GA,USA,Whitfield,34.86684,-85.04077
30756,Varnell,GA,USA,Whitfield,34.89766,-84.97695
30757,Wildwood,GA,USA,Dade,34.94195,-85.43514
30802,Appling,GA,USA,Columbia,33.60173,-82.31813
30803,Avera,GA,USA,Jefferson,33.13784,-82.55288
30805,Blythe,GA,USA,Richmond,33.27681,-82.18506
30807,Camak,GA,USA,Warren,33.45672,-82.6482
30808,Dearing,GA,USA,McDuffie,33.38342,-82.39349
30809,Evans,GA,USA,Columbia,33.55542,-82.1644
30810,Gibson,GA,USA,Glascock,33.23621,-82.58915
30812,Gracewood,GA,USA,Richmond,33.36723,-82.02857
30813,Grovetown,GA,USA,Columbia,33.4714,-82.22091
30814,Harlem,GA,USA,Columbia,33.43567,-82.31151
30815,Hephzibah,GA,USA,Richmond,33.28734,-82.08933
30816,Keysville,GA,USA,Burke,33.15361,-82.16093
30817,Lincolnton,GA,USA,Lincoln,33.77381,-82.43595
30818,Matthews,GA,USA,Jefferson,33.26518,-82.32936
30820,Mitchell,GA,USA,Washington,33.22054,-82.71108
30821,Norwood,GA,USA,Warren,33.48371,-82.7352
30822,Perkins,GA,USA,Jenkins,32.91289,-81.85377
30823,Stapleton,GA,USA,Jefferson,33.22358,-82.45541
30824,Thomson,GA,USA,McDuffie,33.51609,-82.51854
30828,Warrenton,GA,USA,Warren,33.37218,-82.65529
30830,Waynesboro,GA,USA,Burke,33.08044,-81.97338
30833,Wrens,GA,USA,Jefferson,33.18485,-82.35924
30901,Augusta,GA,USA,Richmond,33.43649,-81.95697
30903,Augusta,GA,USA,Columbia,33.49014,-82.16265
30904,Augusta,GA,USA,Richmond,33.4775,-82.01281
30905,Augusta,GA,USA,Richmond,33.41474,-82.14267
30906,Augusta,GA,USA,Richmond,33.34496,-81.97238
30907,Augusta,GA,USA,Columbia,33.52292,-82.08528
30909,Augusta,GA,USA,Richmond,33.4717,-82.0834
30912,Augusta,GA,USA,Richmond,33.47056,-81.98797
31001,Abbeville,GA,USA,Wilcox,31.97547,-83.34065
31002,Adrian,GA,USA,Laurens,32.54863,-82.5829
31003,Allentown,GA,USA,Wilkinson,32.60626,-83.21248
31005,Bonaire,GA,USA,Houston,32.54443,-83.59737
31006,Butler,GA,USA,Taylor,32.58493,-84.25478
31007,Byromville,GA,USA,Dooly,32.18896,-83.93314
31008,Byron,GA,USA,Peach,32.65603,-83.78254
31009,Cadwell,GA,USA,Laurens,32.27683,-83.0093
31011,Chauncey,GA,USA,Dodge,32.12693,-83.06218
31012,Chester,GA,USA,Dodge,32.39464,-83.17561
31014,Cochran,GA,USA,Bleckley,32.41366,-83.34473
31015,Cordele,GA,USA,Crisp,31.93552,-83.7753
31016,Culloden,GA,USA,Lamar,32.84316,-84.11459
31017,Danville,GA,USA,Twiggs,32.61856,-83.23188
31018,Davisboro,GA,USA,Washington,32.97649,-82.62065
31019,Dexter,GA,USA,Laurens,32.4264,-83.04996
31020,Dry Branch,GA,USA,Twiggs,32.69686,-83.50475
31021,Dublin,GA,USA,Laurens,32.49307,-82.93909
31022,Dudley,GA,USA,Laurens,32.50647,-83.10983
31023,Eastman,GA,USA,Dodge,32.18403,-83.20047
31024,Eatonton,GA,USA,Putnam,33.32052,-83.37448
31025,Elko,GA,USA,Houston,32.34009,-83.74579
31027,East Dublin,GA,USA,Laurens,32.57712,-82.81139
31028,Centerville,GA,USA,Houston,32.63494,-83.68161
31029,Forsyth,GA,USA,Monroe,33.03734,-83.92709
31030,Fort Valley,GA,USA,Peach,32.57032,-83.8904
31031,Gordon,GA,USA,Twiggs,32.87127,-83.32838
31032,Gray,GA,USA,Jones,33.01268,-83.56909
31033,Haddock,GA,USA,Jones,33.08095,-83.44181
31035,Harrison,GA,USA,Washington,32.84606,-82.70309
31036,Hawkinsville,GA,USA,Pulaski,32.2725,-83.50385
31037,Mc Rae Helena,GA,USA,Dodge,32.11228,-82.92723
31038,Hillsboro,GA,USA,Jasper,33.14208,-83.64039
31039,Howard,GA,USA,Taylor,32.59551,-84.38528
31041,Ideal,GA,USA,Macon,32.37132,-84.17653
31042,Irwinton,GA,USA,Wilkinson,32.7466,-83.17206
31044,Jeffersonville,GA,USA,Twiggs,32.63885,-83.39336
31045,Jewell,GA,USA,Warren,33.28247,-82.78307
31046,Juliette,GA,USA,Monroe,33.05619,-83.77853
31047,Kathleen,GA,USA,Houston,32.47366,-83.583
31049,Kite,GA,USA,Johnson,32.68759,-82.52366
31050,Knoxville,GA,USA,Crawford,32.73728,-83.94247
31051,Lilly,GA,USA,Dooly,32.1558,-83.88844
31052,Lizella,GA,USA,Bibb,32.77312,-83.84471
31054,Mc Intyre,GA,USA,Wilkinson,32.88425,-83.20281
31055,Mc Rae Helena,GA,USA,Telfair,31.98878,-82.89112
31057,Marshallville,GA,USA,Macon,32.43286,-83.93537
31058,Mauk,GA,USA,Marion,32.49214,-84.41612
31060,Milan,GA,USA,Telfair,31.97572,-83.06083
31061,Milledgeville,GA,USA,Baldwin,33.07615,-83.24656
31062,Milledgeville,GA,USA,Baldwin,33.04901,-83.21738
31063,Montezuma,GA,USA,Macon,32.28977,-83.96823
31064,Monticello,GA,USA,Jasper,33.28906,-83.69711
31065,Montrose,GA,USA,Laurens,32.55325,-83.16922
31066,Musella,GA,USA,Crawford,32.80329,-84.01002
31067,Oconee,GA,USA,Washington,32.86007,-82.93698
31068,Oglethorpe,GA,USA,Macon,32.32624,-84.10771
31069,Perry,GA,USA,Houston,32.44106,-83.74345
31070,Pinehurst,GA,USA,Dooly,32.18968,-83.78404
31071,Pineview,GA,USA,Wilcox,32.12972,-83.52946
31072,Pitts,GA,USA,Wilcox,31.96604,-83.56352
31075,Rentz,GA,USA,Laurens,32.35102,-82.95552
31076,Reynolds,GA,USA,Taylor,32.54556,-84.1053
31077,Rhine,GA,USA,Dodge,31.93796,-83.18365
31078,Roberta,GA,USA,Crawford,32.6995,-84.06613
31079,Rochelle,GA,USA,Wilcox,31.94087,-83.46037
31081,Rupert,GA,USA,Taylor,32.41458,-84.27963
31082,Sandersville,GA,USA,Washington,32.99243,-82.89681
31083,Scotland,GA,USA,Telfair,32.03947,-82.81026
31084,Seville,GA,USA,Wilcox,31.963,-83.60556
31085,Shady Dale,GA,USA,Jasper,33.42569,-83.62901
31087,Sparta,GA,USA,Hancock,33.26371,-83.00242
31088,Warner Robins,GA,USA,Houston,32.58287,-83.6484
31089,Tennille,GA,USA,Washington,32.85289,-82.86376
31090,Toomsboro,GA,USA,Wilkinson,32.82654,-83.06214
31091,Unadilla,GA,USA,Dooly,32.2409,-83.70131
31092,Vienna,GA,USA,Dooly,32.09069,-83.78573
31093,Warner Robins,GA,USA,Houston,32.64768,-83.65656
31094,Warthen,GA,USA,Washington,33.1118,-82.79399
31096,Wrightsville,GA,USA,Johnson,32.72234,-82.70517
31097,Yatesville,GA,USA,Upson,32.89558,-84.1582
31098,Warner Robins,GA,USA,Houston,32.61808,-83.57384
31201,Macon,GA,USA,Bibb,32.80946,-83.61684
31204,Macon,GA,USA,Bibb,32.85012,-83.67584
31206,Macon,GA,USA,Bibb,32.79142,-83.67895
31207,Macon,GA,USA,Bibb,32.82846,-83.64908
31210,Macon,GA,USA,Bibb,32.90485,-83.73572
31211,Macon,GA,USA,Bibb,32.91046,-83.60606
31213,Macon,GA,USA,Bibb,32.84007,-83.63937
31216,Macon,GA,USA,Bibb,32.72777,-83.6835
31217,Macon,GA,USA,Bibb,32.84493,-83.50636
31220,Macon,GA,USA,Bibb,32.8778,-83.82199
31301,Allenhurst,GA,USA,Liberty,31.75285,-81.6085
31302,Bloomingdale,GA,USA,Effingham,32.12246,-81.34075
31303,Clyo,GA,USA,Effingham,32.49982,-81.30964
31304,Crescent,GA,USA,McIntosh,31.50906,-81.35236
31305,Darien,GA,USA,McIntosh,31.39907,-81.39178
31307,Eden,GA,USA,Effingham,32.17359,-81.3992
31308,Ellabell,GA,USA,Bryan,32.17485,-81.48045
31309,Fleming,GA,USA,Liberty,31.88144,-81.43441
31312,Guyton,GA,USA,Effingham,32.31023,-81.3987
31313,Hinesville,GA,USA,Liberty,31.83794,-81.60993
31314,Fort Stewart,GA,USA,Liberty,31.87008,-81.63185
31315,Fort Stewart,GA,USA,Liberty,31.89383,-81.59014
31316,Ludowici,GA,USA,Long,31.71718,-81.72853
31318,Meldrim,GA,USA,Effingham,32.14203,-81.37192
31320,Midway,GA,USA,Liberty,31.76808,-81.36617
31321,Pembroke,GA,USA,Bryan,32.18122,-81.66567
31322,Pooler,GA,USA,Chatham,32.10966,-81.25389
31323,Riceboro,GA,USA,McIntosh,31.69565,-81.42973
31324,Richmond Hill,GA,USA,Bryan,31.8558,-81.26876
31326,Rincon,GA,USA,Effingham,32.296,-81.22976
31327,Sapelo Island,GA,USA,McIntosh,31.46188,-81.25786
31328,Tybee Island,GA,USA,Chatham,32.0071,-80.86833
31329,Springfield,GA,USA,Effingham,32.42312,-81.34865
31331,Townsend,GA,USA,McIntosh,31.52645,-81.43706
31401,Savannah,GA,USA,Chatham,32.07467,-81.08892
31404,Savannah,GA,USA,Chatham,32.05398,-81.04986
31405,Savannah,GA,USA,Chatham,32.03949,-81.17256
31406,Savannah,GA,USA,Chatham,31.97795,-81.08488
31407,Port Wentworth,GA,USA,Chatham,32.1857,-81.19255
31408,Savannah,GA,USA,Chatham,32.11542,-81.18413
31409,Savannah,GA,USA,Chatham,32.00938,-81.15692
31410,Savannah,GA,USA,Chatham,32.02441,-80.99301
31411,Savannah,GA,USA,Chatham,31.94098,-81.03654
31415,Savannah,GA,USA,Chatham,32.0786,-81.12582
31419,Savannah,GA,USA,Chatham,31.99573,-81.23582
31501,Waycross,GA,USA,Ware,31.22438,-82.35061
31503,Waycross,GA,USA,Ware,31.19789,-82.41346
31510,Alma,GA,USA,Bacon,31.54581,-82.44053
31512,Ambrose,GA,USA,Coffee,31.54332,-83.01451
31513,Baxley,GA,USA,Appling,31.77744,-82.34739
31516,Blackshear,GA,USA,Pierce,31.30995,-82.25524
31518,Bristol,GA,USA,Appling,31.5147,-82.18281
31519,Broxton,GA,USA,Coffee,31.6816,-82.87976
31520,Brunswick,GA,USA,Glynn,31.18068,-81.4948
31522,Saint Simons Island,GA,USA,Glynn,31.23311,-81.3579
31523,Brunswick,GA,USA,Glynn,31.22042,-81.62655
31524,Brunswick,GA,USA,Glynn,31.24045,-81.47236
31525,Brunswick,GA,USA,Glynn,31.31154,-81.52381
31527,Jekyll Island,GA,USA,Glynn,31.07232,-81.44036
31532,Denton,GA,USA,Jeff Davis,31.72255,-82.75262
31533,Douglas,GA,USA,Coffee,31.54914,-82.82861
31535,Douglas,GA,USA,Coffee,31.45513,-82.85609
31537,Folkston,GA,USA,Charlton,30.8931,-82.00973
31539,Hazlehurst,GA,USA,Jeff Davis,31.8265,-82.60805
31542,Hoboken,GA,USA,Brantley,31.14309,-82.1207
31543,Hortense,GA,USA,Brantley,31.32844,-81.8312
31544,Jacksonville,GA,USA,Telfair,31.83788,-82.95285
31545,Jesup,GA,USA,Wayne,31.65233,-81.94184
31546,Jesup,GA,USA,Wayne,31.51199,-81.80861
31547,Kings Bay,GA,USA,Camden,30.7906,-81.56068
31548,Kingsland,GA,USA,Camden,30.79353,-81.698
31549,Lumber City,GA,USA,Telfair,31.94232,-82.711
31550,Manor,GA,USA,Ware,31.14712,-82.59149
31551,Mershon,GA,USA,Pierce,31.49348,-82.2759
31552,Millwood,GA,USA,Ware,31.29476,-82.61267
31553,Nahunta,GA,USA,Brantley,31.17664,-81.97249
31554,Nicholls,GA,USA,Coffee,31.48873,-82.62389
31555,Odum,GA,USA,Wayne,31.70137,-82.07144
31556,Offerman,GA,USA,Pierce,31.4138,-82.11161
31557,Patterson,GA,USA,Pierce,31.37087,-82.08883
31558,Saint Marys,GA,USA,Camden,30.81738,-81.50711
31560,Screven,GA,USA,Wayne,31.49949,-82.02597
31561,Sea Island,GA,USA,Glynn,31.20231,-81.33709
31562,Saint George,GA,USA,Charlton,30.47555,-82.10574
31563,Surrency,GA,USA,Appling,31.74553,-82.18267
31565,Waverly,GA,USA,Camden,31.06443,-81.6423
31566,Waynesville,GA,USA,Brantley,31.19036,-81.80772
31567,West Green,GA,USA,Coffee,31.62918,-82.70778
31568,White Oak,GA,USA,Camden,31.00827,-81.81138
31569,Woodbine,GA,USA,Camden,30.90736,-81.70486
31601,Valdosta,GA,USA,Lowndes,30.75159,-83.34207
31602,Valdosta,GA,USA,Lowndes,30.86926,-83.34394
31605,Valdosta,GA,USA,Lowndes,30.93604,-83.23018
31606,Valdosta,GA,USA,Lowndes,30.79893,-83.18917
31620,Adel,GA,USA,Cook,31.11841,-83.43765
31622,Alapaha,GA,USA,Berrien,31.37959,-83.2057
31623,Argyle,GA,USA,Clinch,31.07442,-82.64407
31624,Axson,GA,USA,Atkinson,31.29847,-82.72141
31625,Barney,GA,USA,Brooks,30.9931,-83.52844
31626,Boston,GA,USA,Thomas,30.77558,-83.80106
31627,Cecil,GA,USA,Cook,31.04098,-83.39208
31629,Dixie,GA,USA,Brooks,30.82259,-83.68728
31630,Du Pont,GA,USA,Clinch,30.92379,-82.87935
31631,Fargo,GA,USA,Clinch,30.71165,-82.59871
31632,Hahira,GA,USA,Lowndes,30.98796,-83.35995
31634,Homerville,GA,USA,Clinch,31.04007,-82.76737
31635,Lakeland,GA,USA,Lanier,31.10395,-83.05415
31636,Lake Park,GA,USA,Lowndes,30.73307,-83.1125
31637,Lenox,GA,USA,Colquitt,31.29233,-83.44112
31638,Morven,GA,USA,Brooks,30.91134,-83.51955
31639,Nashville,GA,USA,Berrien,31.21657,-83.19141
31641,Naylor,GA,USA,Lowndes,30.93243,-83.09623
31642,Pearson,GA,USA,Atkinson,31.27711,-82.89012
31643,Quitman,GA,USA,Brooks,30.76923,-83.55976
31645,Ray City,GA,USA,Berrien,31.06185,-83.21711
31647,Sparks,GA,USA,Cook,31.21054,-83.43061
31648,Statenville,GA,USA,Echols,30.7065,-83.01903
31649,Stockton,GA,USA,Lanier,30.96503,-83.00272
31650,Willacoochee,GA,USA,Atkinson,31.39583,-83.02578
31698,Valdosta,GA,USA,Lowndes,30.84889,-83.28953
31699,Moody Afb,GA,USA,Lowndes,30.97488,-83.20522
31701,Albany,GA,USA,Dougherty,31.55299,-84.15824
31705,Albany,GA,USA,Dougherty,31.50974,-84.04437
31707,Albany,GA,USA,Dougherty,31.58833,-84.20749
31709,Americus,GA,USA,Sumter,32.06394,-84.13411
31711,Andersonville,GA,USA,Sumter,32.19142,-84.12936
31712,Arabi,GA,USA,Crisp,31.83567,-83.70929
31714,Ashburn,GA,USA,Turner,31.71542,-83.68522
31716,Baconton,GA,USA,Mitchell,31.36466,-84.11835
31719,Americus,GA,USA,Sumter,32.08321,-84.29739
31720,Barwick,GA,USA,Thomas,30.87985,-83.72296
31721,Albany,GA,USA,Dougherty,31.51059,-84.30867
31722,Berlin,GA,USA,Colquitt,31.06729,-83.62254
31730,Camilla,GA,USA,Mitchell,31.20675,-84.28681
31733,Chula,GA,USA,Tift,31.5918,-83.48964
31735,Cobb,GA,USA,Sumter,31.96911,-83.9645
31738,Coolidge,GA,USA,Thomas,31.00956,-83.87305
31743,De Soto,GA,USA,Sumter,31.90926,-84.00626
31744,Doerun,GA,USA,Colquitt,31.33827,-83.90419
31747,Ellenton,GA,USA,Colquitt,31.17597,-83.58761
31749,Enigma,GA,USA,Berrien,31.41298,-83.32722
31750,Fitzgerald,GA,USA,Ben Hill,31.73354,-83.2161
31756,Hartsfield,GA,USA,Colquitt,31.18042,-83.96244
31757,Thomasville,GA,USA,Thomas,30.87257,-83.89936
31763,Leesburg,GA,USA,Lee,31.74224,-84.14212
31764,Leslie,GA,USA,Sumter,31.97813,-84.08294
31765,Meigs,GA,USA,Thomas,31.094,-84.03135
31768,Moultrie,GA,USA,Colquitt,31.19177,-83.84044
31771,Norman Park,GA,USA,Colquitt,31.24271,-83.64655
31772,Oakfield,GA,USA,Worth,31.72508,-83.95683
31773,Ochlocknee,GA,USA,Thomas,30.97623,-84.04651
31774,Ocilla,GA,USA,Irwin,31.55876,-83.27379
31775,Omega,GA,USA,Worth,31.32999,-83.59738
31778,Pavo,GA,USA,Thomas,30.97494,-83.70907
31779,Pelham,GA,USA,Mitchell,31.10137,-84.19315
31780,Plains,GA,USA,Sumter,32.03101,-84.39094
31781,Poulan,GA,USA,Worth,31.55548,-83.79233
31783,Rebecca,GA,USA,Turner,31.76223,-83.47123
31784,Sale City,GA,USA,Mitchell,31.25813,-84.0423
31787,Smithville,GA,USA,Lee,31.89587,-84.24414
31788,Moultrie,GA,USA,Colquitt,31.10952,-83.67988
31789,Sumner,GA,USA,Worth,31.47991,-83.73614
31790,Sycamore,GA,USA,Turner,31.65164,-83.56902
31791,Sylvester,GA,USA,Worth,31.53963,-83.87741
31792,Thomasville,GA,USA,Thomas,30.7685,-84.045
31793,Tifton,GA,USA,Tift,31.4619,-83.58728
31794,Tifton,GA,USA,Tift,31.44111,-83.44932
31795,Ty Ty,GA,USA,Tift,31.473,-83.67902
31796,Warwick,GA,USA,Worth,31.77857,-83.87306
31798,Wray,GA,USA,Irwin,31.62143,-83.05665
31801,Box Springs,GA,USA,Marion,32.51951,-84.59271
31803,Buena Vista,GA,USA,Marion,32.30393,-84.51953
31804,Cataula,GA,USA,Harris,32.66248,-84.88516
31805,Cusseta,GA,USA,Chattahoochee,32.26849,-84.745
31806,Ellaville,GA,USA,Schley,32.26545,-84.30895
31807,Ellerslie,GA,USA,Harris,32.63866,-84.80298
31808,Fortson,GA,USA,Harris,32.63242,-85.00781
31810,Geneva,GA,USA,Talbot,32.56852,-84.54079
31811,Hamilton,GA,USA,Harris,32.74411,-84.93426
31812,Junction City,GA,USA,Talbot,32.64406,-84.41195
31814,Louvale,GA,USA,Stewart,32.19694,-84.85513
31815,Lumpkin,GA,USA,Stewart,32.03555,-84.83843
31816,Manchester,GA,USA,Meriwether,32.8786,-84.60481
31820,Midland,GA,USA,Muscogee,32.57942,-84.82601
31821,Omaha,GA,USA,Stewart,32.1176,-84.97115
31822,Pine Mountain,GA,USA,Harris,32.86686,-84.91183
31823,Pine Mountain Valley,GA,USA,Harris,32.80506,-84.82335
31824,Preston,GA,USA,Webster,32.05418,-84.52713
31825,Richland,GA,USA,Stewart,32.11823,-84.66914
31826,Shiloh,GA,USA,Harris,32.79418,-84.70352
31827,Talbotton,GA,USA,Talbot,32.68709,-84.5269
31829,Upatoi,GA,USA,Muscogee,32.56846,-84.73521
31830,Warm Springs,GA,USA,Meriwether,32.8965,-84.73182
31831,Waverly Hall,GA,USA,Harris,32.68427,-84.70501
